INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000502,19701117,1970-11-17,,,0.001201,83.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950821,1995-08-21,,,-0.001967,558.11,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790222,1979-02-22,,,-0.007469,98.33,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950823,1995-08-23,,,-0.004254,557.14,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660819,1966-08-19,,,-0.006737,79.62,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950825,1995-08-25,,,0.004736,560.10,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790226,1979-02-26,,,-0.001125,97.67,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950829,1995-08-29,,,0.001699,560.00,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701119,1970-11-19,,,0.001449,82.91,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950831,1995-08-31,,,0.001712,561.88,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790228,1979-02-28,,,0.001560,96.28,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950905,1995-09-05,,,0.009453,569.17,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630715,1963-07-15,,,-0.006318,69.20,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950907,1995-09-07,,,0.000210,570.29,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790302,1979-03-02,,,0.000722,96.97,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950911,1995-09-11,,,0.002148,573.91,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701123,1970-11-23,,,0.006211,84.24,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950913,1995-09-13,,,0.003920,578.77,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790306,1979-03-06,,,-0.001938,97.87,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950915,1995-09-15,,,-0.000446,583.35,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660823,1966-08-23,,,-0.001662,78.11,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950919,1995-09-19,,,0.002454,584.20,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790308,1979-03-08,,,0.011581,99.58,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950921,1995-09-21,,,-0.006425,583.00,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701125,1970-11-25,,,0.003656,85.09,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950925,1995-09-25,,,0.000138,581.81,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790312,1979-03-12,,,0.001306,99.67,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950927,1995-09-27,,,-0.000636,581.04,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640729,1964-07-29,,,0.000845,82.92,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950929,1995-09-29,,,-0.002492,584.41,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790314,1979-03-14,,,-0.001302,99.71,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951003,1995-10-03,,,0.001066,582.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701130,1970-11-30,,,0.014779,87.20,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951005,1995-10-05,,,0.001995,582.63,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790316,1979-03-16,,,0.008312,100.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951009,1995-10-09,,,-0.007073,578.37,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660825,1966-08-25,,,-0.012774,78.06,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951011,1995-10-11,,,0.003359,579.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790320,1979-03-20,,,-0.005541,100.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951013,1995-10-13,,,0.002401,584.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701202,1970-12-02,,,0.011547,88.48,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951017,1995-10-17,,,0.006432,586.78,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790322,1979-03-22,,,0.004148,101.67,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951019,1995-10-19,,,0.005464,590.65,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630108,1963-01-08,,,0.009669,64.74,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951023,1995-10-23,,,-0.004085,585.06,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790326,1979-03-26,,,-0.005512,101.04,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951025,1995-10-25,,,-0.006973,582.47,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701204,1970-12-04,,,0.006299,89.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951027,1995-10-27,,,0.005167,579.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790328,1979-03-28,,,-0.003513,102.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951031,1995-10-31,,,-0.003000,581.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660829,1966-08-29,,,-0.024604,74.53,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951102,1995-11-02,,,0.009414,589.72,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790330,1979-03-30,,,-0.004312,101.59,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951106,1995-11-06,,,-0.003573,588.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701208,1970-12-08,,,-0.005226,89.47,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951108,1995-11-08,,,0.009193,591.71,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790403,1979-04-03,,,0.014866,102.40,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951110,1995-11-10,,,-0.000910,592.72,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640731,1964-07-31,,,0.001083,83.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951114,1995-11-14,,,-0.005082,589.29,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790405,1979-04-05,,,0.005943,103.26,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951116,1995-11-16,,,0.005691,597.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701210,1970-12-10,,,0.004244,89.92,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951120,1995-11-20,,,-0.005366,596.85,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790409,1979-04-09,,,-0.003004,102.87,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951122,1995-11-22,,,-0.003065,598.40,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660831,1966-08-31,,,0.016346,77.10,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951127,1995-11-27,,,0.002250,601.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790411,1979-04-11,,,-0.009967,102.31,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951129,1995-11-29,,,0.001962,607.64,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701214,1970-12-14,,,-0.005096,89.80,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951201,1995-12-01,,,0.002660,606.98,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790416,1979-04-16,,,-0.008627,101.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951205,1995-12-05,,,0.006518,617.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630717,1963-07-17,,,-0.003037,68.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951207,1995-12-07,,,-0.006466,616.17,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790418,1979-04-18,,,0.004544,101.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951211,1995-12-11,,,0.003304,619.52,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701216,1970-12-16,,,0.000669,89.72,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951213,1995-12-13,,,0.004703,621.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790420,1979-04-20,,,-0.000494,101.23,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951215,1995-12-15,,,-0.000940,616.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660902,1966-09-02,,,-0.003604,77.42,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951219,1995-12-19,,,0.008438,611.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790424,1979-04-24,,,0.006203,102.20,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951221,1995-12-21,,,0.007509,610.49,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701218,1970-12-18,,,0.001999,90.22,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951226,1995-12-26,,,0.003840,614.30,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790426,1979-04-26,,,-0.004780,102.01,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951228,1995-12-28,,,-0.000667,614.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640804,1964-08-04,,,-0.012530,81.96,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960102,1996-01-02,,,0.007793,620.73,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790430,1979-04-30,,,-0.000393,101.76,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960104,1996-01-04,,,-0.005826,617.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701222,1970-12-22,,,0.001112,90.04,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960108,1996-01-08,,,0.002821,618.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790502,1979-05-02,,,0.000393,101.72,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960110,1996-01-10,,,-0.018000,598.48,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660907,1966-09-07,,,-0.008056,76.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960112,1996-01-12,,,-0.001460,601.81,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790504,1979-05-04,,,-0.011001,100.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960116,1996-01-16,,,0.014371,608.44,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701224,1970-12-24,,,0.005660,90.61,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960118,1996-01-18,,,0.003084,608.24,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790508,1979-05-08,,,0.001515,99.17,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960122,1996-01-22,,,0.002566,613.40,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19620816,1962-08-16,,,-0.000341,58.64,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960124,1996-01-24,,,0.011701,619.96,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790510,1979-05-10,,,-0.009451,98.52,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960126,1996-01-26,,,0.007439,621.62,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701229,1970-12-29,,,0.010868,92.08,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960130,1996-01-30,,,0.009500,630.15,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790514,1979-05-14,,,-0.004669,98.06,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960201,1996-02-01,,,0.003836,638.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660909,1966-09-09,,,0.003156,76.29,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960205,1996-02-05,,,0.008776,641.43,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790516,1979-05-16,,,0.002853,98.42,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960207,1996-02-07,,,0.005570,649.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701231,1970-12-31,,,-0.001300,92.15,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960209,1996-02-09,,,0.000457,656.37,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790518,1979-05-18,,,-0.000100,99.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960213,1996-02-13,,,-0.001421,660.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640806,1964-08-06,,,-0.009136,81.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960215,1996-02-15,,,-0.006498,651.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790522,1979-05-22,,,0.003695,100.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960220,1996-02-20,,,-0.011312,640.65,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710105,1971-01-05,,,0.007131,91.80,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960222,1996-02-22,,,0.016602,658.86,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790524,1979-05-24,,,0.000501,99.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960226,1996-02-26,,,-0.013079,650.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660913,1966-09-13,,,0.005262,78.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960228,1996-02-28,,,-0.003847,644.75,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790529,1979-05-29,,,-0.001696,100.05,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960301,1996-03-01,,,0.006152,644.37,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710107,1971-01-07,,,0.000325,92.38,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960305,1996-03-05,,,0.007652,655.79,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790531,1979-05-31,,,-0.000303,99.08,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960307,1996-03-07,,,0.002531,653.65,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630719,1963-07-19,,,-0.002044,68.35,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960311,1996-03-11,,,0.010292,640.02,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790604,1979-06-04,,,0.001513,99.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960313,1996-03-13,,,0.002292,638.55,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710111,1971-01-11,,,-0.002278,91.98,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960315,1996-03-15,,,0.000874,641.43,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790606,1979-06-06,,,0.006758,101.30,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960319,1996-03-19,,,-0.001471,651.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660915,1966-09-15,,,0.012006,80.08,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960321,1996-03-21,,,-0.001215,649.19,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790608,1979-06-08,,,-0.002947,101.49,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960325,1996-03-25,,,-0.000891,650.04,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710113,1971-01-13,,,-0.001726,92.56,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960327,1996-03-27,,,-0.006218,648.91,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790612,1979-06-12,,,0.009224,102.85,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960329,1996-03-29,,,-0.005301,645.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640810,1964-08-10,,,-0.000977,81.78,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
